"state","fdid","fd_name","year","fires","batteries"
"IA","57003","CEDAR RAPIDS","2011","168","0"
"IA","57003","CEDAR RAPIDS","2012","180","0"
"IA","57003","CEDAR RAPIDS","2013","130","0"
"IA","57003","CEDAR RAPIDS","2014","115","0"
"IA","57003","CEDAR RAPIDS","2015","90","0"
"IA","57003","CEDAR RAPIDS","2016","119","0"
"IA","57003","CEDAR RAPIDS","2017","72","0"
"IA","57003","CEDAR RAPIDS","2018","245","0"
"IA","57003","CEDAR RAPIDS","2019","184","0"
"IA","57003","CEDAR RAPIDS","2020","153","0"
"IA","57003","CEDAR RAPIDS","2021","176","0"
"IA","57003","CEDAR RAPIDS","2022","202","0"
"IA","57003","CEDAR RAPIDS","2023","188","2"
"ID","01100","Boise City Fire Department","2002","121","0"
"ID","01100","Boise City Fire Department","2003","110","0"
"ID","01100","Boise City Fire Department","2004","95","0"
"ID","01100","Boise City Fire Department","2005","113","0"
"ID","01100","Boise City Fire Department","2006","115","0"
"ID","01100","Boise City Fire Department","2007","93","0"
"ID","01100","Boise City Fire Department","2008","114","0"
"ID","01100","Boise City Fire Department","2009","144","0"
"ID","01100","Boise City Fire Department","2010","157","0"
"ID","01100","Boise City Fire Department","2011","141","0"
"ID","01100","Boise City Fire Department","2012","151","0"
"ID","01100","Boise City Fire Department","2013","152","0"
"ID","01100","Boise City Fire Department","2014","152","1"
"ID","01100","Boise City Fire Department","2015","160","0"
"ID","01100","Boise City Fire Department","2016","152","1"
"ID","01100","Boise City Fire Department","2017","126","0"
"ID","01100","Boise City Fire Department","2018","116","0"
"ID","01100","Boise City Fire Department","2019","147","0"
"ID","01100","Boise City Fire Department","2020","116","0"
"ID","01100","Boise City Fire Department","2021","114","0"
"ID","01100","Boise City Fire Department","2022","131","1"
"ID","01100","Boise City Fire Department","2023","100","2"
"ID","05101","POCATELLO FD","2002","37","0"
"ID","05101","POCATELLO FD","2003","50","0"
"ID","05101","POCATELLO FD","2005","34","0"
"ID","05101","POCATELLO FD","2006","31","0"
"ID","05101","POCATELLO FD","2007","26","0"
"ID","05101","POCATELLO FD","2008","54","0"
"ID","05101","POCATELLO FD","2009","51","0"
"ID","05101","POCATELLO FD","2010","67","0"
"ID","05101","POCATELLO FD","2011","58","0"
"ID","05101","POCATELLO FD","2012","46","0"
"ID","05101","POCATELLO FD","2013","53","0"
"ID","05101","POCATELLO FD","2014","63","1"
"ID","05101","POCATELLO FD","2015","36","0"
"ID","05101","POCATELLO FD","2016","47","0"
"ID","05101","POCATELLO FD","2017","55","0"
"ID","05101","POCATELLO FD","2018","72","0"
"ID","05101","POCATELLO FD","2019","50","0"
"ID","05101","POCATELLO FD","2020","45","0"
"ID","05101","POCATELLO FD","2021","34","0"
"ID","05101","POCATELLO FD","2022","39","0"
"ID","05101","POCATELLO FD","2023","57","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2002","69","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2003","51","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2004","64","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2005","57","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2006","60","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2007","40","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2008","62","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2009","56","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2010","58","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2011","63","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2012","84","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2013","59","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2014","61","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2015","81","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2016","82","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2017","67","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2018","79","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2019","91","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2020","82","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2021","101","1"
"ID","27101","NAMPA FIRE DEPARTMENT","2022","65","0"
"ID","27101","NAMPA FIRE DEPARTMENT","2023","50","0"
"IL","CS931","CHICAGO FD","2002","3297","0"
"IL","CS931","CHICAGO FD","2003","3864","0"
"IL","CS931","CHICAGO FD","2004","840","0"
"IL","CS931","CHICAGO FD","2007","2648","0"
"IL","CS931","CHICAGO FD","2008","2809","0"
"IL","CS931","CHICAGO FD","2009","1852","0"
"IL","CS931","CHICAGO FD","2010","1931","0"
"IL","CS931","CHICAGO FD","2011","1749","0"
"IL","CS931","CHICAGO FD","2012","1748","1"
"IL","CS931","CHICAGO FD","2013","1547","1"
"IL","CS931","CHICAGO FD","2014","1370","0"
"IL","CS931","CHICAGO FD","2015","1264","1"
"IL","CS931","CHICAGO FD","2016","1334","1"
"IL","CS931","CHICAGO FD","2017","1326","0"
"IL","CS931","CHICAGO FD","2018","1308","1"
"IL","CS931","CHICAGO FD","2019","1082","1"
"IL","CS931","CHICAGO FD","2020","1185","0"
"IL","CS931","CHICAGO FD","2021","1100","1"
"IL","CS931","CHICAGO FD","2022","1079","1"
"IL","CS931","CHICAGO FD","2023","1612","1"
"IL","MK141","BLOOMINGTON FD","2002","77","0"
"IL","MK141","BLOOMINGTON FD","2003","70","0"
"IL","MK141","BLOOMINGTON FD","2004","71","0"
"IL","MK141","BLOOMINGTON FD","2005","64","0"
"IL","MK141","BLOOMINGTON FD","2006","70","0"
"IL","MK141","BLOOMINGTON FD","2007","68","0"
"IL","MK141","BLOOMINGTON FD","2008","78","0"
"IL","MK141","BLOOMINGTON FD","2010","79","0"
"IL","MK141","BLOOMINGTON FD","2011","73","0"
"IL","MK141","BLOOMINGTON FD","2012","60","0"
"IL","MK141","BLOOMINGTON FD","2013","47","0"
"IL","MK141","BLOOMINGTON FD","2014","44","0"
"IL","MK141","BLOOMINGTON FD","2015","64","0"
"IL","MK141","BLOOMINGTON FD","2016","50","0"
"IL","MK141","BLOOMINGTON FD","2017","55","0"
"IL","MK141","BLOOMINGTON FD","2018","62","0"
"IL","MK141","BLOOMINGTON FD","2019","42","0"
"IL","MK141","BLOOMINGTON FD","2020","88","0"
"IL","MK141","BLOOMINGTON FD","2021","67","1"
"IL","MK141","BLOOMINGTON FD","2022","66","0"
"IL","MK141","BLOOMINGTON FD","2023","65","0"
"IL","PA111","PEORIA FD","2002","263","0"
"IL","PA111","PEORIA FD","2003","222","0"
"IL","PA111","PEORIA FD","2004","15","0"
"IL","PA111","PEORIA FD","2005","383","0"
"IL","PA111","PEORIA FD","2006","357","0"
"IL","PA111","PEORIA FD","2007","298","0"
"IL","PA111","PEORIA FD","2008","304","0"
"IL","PA111","PEORIA FD","2009","345","0"
"IL","PA111","PEORIA FD","2010","280","0"
"IL","PA111","PEORIA FD","2011","174","0"
"IL","PA111","PEORIA FD","2012","136","0"
"IL","PA111","PEORIA FD","2013","141","0"
"IL","PA111","PEORIA FD","2014","135","0"
"IL","PA111","PEORIA FD","2015","118","0"
"IL","PA111","PEORIA FD","2016","216","0"
"IL","PA111","PEORIA FD","2017","321","0"
"IL","PA111","PEORIA FD","2018","299","0"
"IL","PA111","PEORIA FD","2019","282","0"
"IL","PA111","PEORIA FD","2020","327","1"
"IL","PA111","PEORIA FD","2021","420","1"
"IL","PA111","PEORIA FD","2022","549","0"
"IL","PA111","PEORIA FD","2023","489","0"
"IL","SB111","SPRINGFIELD FD","2002","184","0"
"IL","SB111","SPRINGFIELD FD","2003","166","0"
"IL","SB111","SPRINGFIELD FD","2004","144","0"
"IL","SB111","SPRINGFIELD FD","2005","158","0"
"IL","SB111","SPRINGFIELD FD","2006","119","0"
"IL","SB111","SPRINGFIELD FD","2007","208","0"
"IL","SB111","SPRINGFIELD FD","2008","188","0"
"IL","SB111","SPRINGFIELD FD","2009","222","0"
"IL","SB111","SPRINGFIELD FD","2010","142","0"
"IL","SB111","SPRINGFIELD FD","2011","217","0"
"IL","SB111","SPRINGFIELD FD","2012","193","0"
"IL","SB111","SPRINGFIELD FD","2013","174","0"
"IL","SB111","SPRINGFIELD FD","2014","249","0"
"IL","SB111","SPRINGFIELD FD","2015","196","0"
"IL","SB111","SPRINGFIELD FD","2016","194","0"
"IL","SB111","SPRINGFIELD FD","2017","205","0"
"IL","SB111","SPRINGFIELD FD","2018","195","0"
"IL","SB111","SPRINGFIELD FD","2019","242","1"
"IL","SB111","SPRINGFIELD FD","2020","180","0"
"IL","SB111","SPRINGFIELD FD","2021","235","0"
"IL","SB111","SPRINGFIELD FD","2022","182","0"
"IL","SB111","SPRINGFIELD FD","2023","213","1"
"IL","WJ111","ROCKFORD FD","2002","268","0"
"IL","WJ111","ROCKFORD FD","2003","261","0"
"IL","WJ111","ROCKFORD FD","2005","107","0"
"IL","WJ111","ROCKFORD FD","2006","182","0"
"IL","WJ111","ROCKFORD FD","2007","117","0"
"IL","WJ111","ROCKFORD FD","2008","179","0"
"IL","WJ111","ROCKFORD FD","2009","123","0"
"IL","WJ111","ROCKFORD FD","2010","222","0"
"IL","WJ111","ROCKFORD FD","2011","175","0"
"IL","WJ111","ROCKFORD FD","2012","205","0"
"IL","WJ111","ROCKFORD FD","2013","200","0"
"IL","WJ111","ROCKFORD FD","2014","218","0"
"IL","WJ111","ROCKFORD FD","2015","165","1"
"IL","WJ111","ROCKFORD FD","2016","194","0"
"IL","WJ111","ROCKFORD FD","2017","204","0"
"IL","WJ111","ROCKFORD FD","2018","188","0"
"IL","WJ111","ROCKFORD FD","2019","189","0"
"IL","WJ111","ROCKFORD FD","2020","147","1"
"IL","WJ111","ROCKFORD FD","2021","104","0"
"IL","WJ111","ROCKFORD FD","2022","138","0"
"IL","WJ111","ROCKFORD FD","2023","184","0"
"IN","02005","Fort Wayne Fire Department","2005","355","0"
"IN","02005","Fort Wayne Fire Department","2006","340","0"
"IN","02005","Fort Wayne Fire Department","2007","227","0"
"IN","02005","Fort Wayne Fire Department","2008","232","0"
"IN","02005","Fort Wayne Fire Department","2009","174","0"
"IN","02005","Fort Wayne Fire Department","2010","195","0"
"IN","02005","Fort Wayne Fire Department","2011","193","0"
"IN","02005","Fort Wayne Fire Department","2012","130","0"
"IN","02005","Fort Wayne Fire Department","2013","154","0"
"IN","02005","Fort Wayne Fire Department","2014","66","0"
"IN","02005","Fort Wayne Fire Department","2015","198","0"
"IN","02005","Fort Wayne Fire Department","2016","204","0"
"IN","02005","Fort Wayne Fire Department","2017","196","0"
"IN","02005","Fort Wayne Fire Department","2018","181","0"
"IN","02005","Fort Wayne Fire Department","2019","19","0"
"IN","02005","Fort Wayne Fire Department","2020","148","2"
"IN","02005","Fort Wayne Fire Department","2021","158","0"
"IN","02005","Fort Wayne Fire Department","2022","188","0"
"IN","02005","Fort Wayne Fire Department","2023","183","0"
"IN","71016","71016","2003","3","0"
"IN","71016","71016","2004","16","0"
"IN","71016","71016","2005","106","0"
"IN","71016","71016","2006","5","0"
"IN","71016","71016","2007","34","0"
"IN","71016","71016","2008","54","0"
"IN","71016","71016","2009","59","0"
"IN","71016","71016","2010","117","0"
"IN","71016","71016","2011","116","0"
"IN","71016","71016","2012","60","0"
"IN","71016","71016","2013","48","0"
"IN","71016","71016","2014","14","0"
"IN","71016","71016","2015","41","0"
"IN","71016","71016","2016","119","1"
"IN","71016","71016","2017","82","0"
"IN","71016","71016","2019","140","0"
"IN","71016","71016","2020","6","0"
"IN","71016","71016","2021","6","0"
"IN","71016","71016","2022","10","0"
"IN","71016","71016","2023","20","0"
"IN","82001","Administration Building","2003","183","0"
"IN","82001","Administration Building","2004","379","0"
"IN","82001","Administration Building","2005","220","0"
"IN","82001","Administration Building","2006","262","0"
"IN","82001","Administration Building","2007","313","0"
"IN","82001","Administration Building","2008","241","0"
"IN","82001","Administration Building","2009","227","0"
"IN","82001","Administration Building","2010","271","0"
"IN","82001","Administration Building","2011","278","0"
"IN","82001","Administration Building","2012","170","0"
"IN","82001","Administration Building","2013","102","0"
"IN","82001","Administration Building","2018","165","1"
"IN","82001","Administration Building","2019","152","0"
"IN","82001","Administration Building","2020","39","0"
"IN","82001","Administration Building","2021","14","0"
"IN","82001","Administration Building","2022","15","0"
"IN","82001","Administration Building","2023","54","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2002","80","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2003","99","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2004","105","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2005","98","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2006","64","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2007","72","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2008","73","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2009","27","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2010","42","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2011","77","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2012","92","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2013","93","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2014","98","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2015","73","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2016","62","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2017","65","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2018","65","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2019","41","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2020","53","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2021","56","0"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2022","91","1"
"KS","DG101","LAWRENCEDG CO FIRE MEDICAL","2023","67","0"
"KS","JO102","Overland Park Fire Department","2002","121","0"
"KS","JO102","Overland Park Fire Department","2003","117","0"
"KS","JO102","Overland Park Fire Department","2004","115","0"
"KS","JO102","Overland Park Fire Department","2005","112","0"
"KS","JO102","Overland Park Fire Department","2006","99","0"
"KS","JO102","Overland Park Fire Department","2007","88","0"
"KS","JO102","Overland Park Fire Department","2008","75","0"
"KS","JO102","Overland Park Fire Department","2009","45","0"
"KS","JO102","Overland Park Fire Department","2010","49","0"
"KS","JO102","Overland Park Fire Department","2011","92","0"
"KS","JO102","Overland Park Fire Department","2012","64","0"
"KS","JO102","Overland Park Fire Department","2013","53","0"
"KS","JO102","Overland Park Fire Department","2014","76","0"
"KS","JO102","Overland Park Fire Department","2015","92","0"
"KS","JO102","Overland Park Fire Department","2016","108","0"
"KS","JO102","Overland Park Fire Department","2017","129","0"
"KS","JO102","Overland Park Fire Department","2018","77","0"
"KS","JO102","Overland Park Fire Department","2019","60","0"
"KS","JO102","Overland Park Fire Department","2020","76","0"
"KS","JO102","Overland Park Fire Department","2021","61","0"
"KS","JO102","Overland Park Fire Department","2022","113","0"
"KS","JO102","Overland Park Fire Department","2023","86","1"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2002","427","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2003","321","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2004","263","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2005","278","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2006","346","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2007","319","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2008","302","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2009","270","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2010","239","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2011","283","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2012","238","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2013","284","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2014","275","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2015","216","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2016","170","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2017","247","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2018","225","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2019","178","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2020","200","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2021","153","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2022","210","0"
"KS","WY101","KANSAS CITY FIRE DEPARTMENT","2023","226","1"
"KY","34155","LEXINGTON","2004","259","0"
"KY","34155","LEXINGTON","2005","188","0"
"KY","34155","LEXINGTON","2006","182","0"
"KY","34155","LEXINGTON","2007","238","0"
"KY","34155","LEXINGTON","2008","181","0"
"KY","34155","LEXINGTON","2009","190","0"
"KY","34155","LEXINGTON","2010","209","1"
"KY","34155","LEXINGTON","2011","172","1"
"KY","34155","LEXINGTON","2012","215","0"
"KY","34155","LEXINGTON","2013","226","0"
"KY","34155","LEXINGTON","2014","186","1"
"KY","34155","LEXINGTON","2015","206","0"
"KY","34155","LEXINGTON","2016","209","0"
"KY","34155","LEXINGTON","2017","183","0"
"KY","34155","LEXINGTON","2018","188","0"
"KY","34155","LEXINGTON","2019","164","1"
"KY","34155","LEXINGTON","2020","133","0"
"KY","34155","LEXINGTON","2021","151","0"
"KY","34155","LEXINGTON","2022","182","1"
"KY","34155","LEXINGTON","2023","185","1"
"KY","56290","LOUISVILLE","2002","153","0"
"KY","56290","LOUISVILLE","2003","769","0"
"KY","56290","LOUISVILLE","2004","310","0"
"KY","56290","LOUISVILLE","2005","752","0"
"KY","56290","LOUISVILLE","2006","830","0"
"KY","56290","LOUISVILLE","2007","367","0"
"KY","56290","LOUISVILLE","2008","554","0"
"KY","56290","LOUISVILLE","2009","356","0"
"KY","56290","LOUISVILLE","2010","607","0"
"KY","56290","LOUISVILLE","2011","501","0"
"KY","56290","LOUISVILLE","2012","420","0"
"KY","56290","LOUISVILLE","2013","464","0"
"KY","56290","LOUISVILLE","2014","383","0"
"KY","56290","LOUISVILLE","2015","453","0"
"KY","56290","LOUISVILLE","2016","436","0"
"KY","56290","LOUISVILLE","2017","400","0"
"KY","56290","LOUISVILLE","2018","360","0"
"KY","56290","LOUISVILLE","2019","361","0"
"KY","56290","LOUISVILLE","2020","329","0"
"KY","56290","LOUISVILLE","2021","425","0"
"KY","56290","LOUISVILLE","2022","450","0"
"KY","56290","LOUISVILLE","2023","403","1"
"KY","59313","Covington Station 1","2004","1","0"
"KY","59313","Covington Station 1","2009","54","0"
"KY","59313","Covington Station 1","2010","74","0"
"KY","59313","Covington Station 1","2011","55","0"
"KY","59313","Covington Station 1","2012","60","0"
"KY","59313","Covington Station 1","2013","39","0"
"KY","59313","Covington Station 1","2014","123","0"
"KY","59313","Covington Station 1","2015","135","0"
"KY","59313","Covington Station 1","2016","106","1"
"KY","59313","Covington Station 1","2017","84","0"
"KY","59313","Covington Station 1","2018","82","0"
"KY","59313","Covington Station 1","2019","50","0"
"KY","59313","Covington Station 1","2020","82","0"
"KY","59313","Covington Station 1","2021","95","0"
"KY","59313","Covington Station 1","2022","82","0"
"KY","59313","Covington Station 1","2023","21","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2002","72","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2003","70","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2004","44","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2006","67","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2007","60","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2009","58","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2010","61","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2011","81","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2012","80","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2013","64","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2014","60","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2015","69","1"
"LA","17040","ST GEORGE FIRE PROT DIST","2016","65","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2017","82","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2018","52","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2019","58","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2020","36","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2021","37","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2022","106","0"
"LA","17040","ST GEORGE FIRE PROT DIST","2023","78","1"
